2000003200,5,0,0
2000003400,0,1,1
2000003400,1,0,0
2000003400,2,0,0
2000003400,3,0,0
2000003400,4,0,0
2000003400,5,0,0
2000003600,0,1,1
2000003600,1,0,0
2000003600,2,0,0
2000003600,3,0,0
2000003600,4,0,0
2000003600,5,0,0
2000003800,0,1,1
2000003800,1,0,0
2000003800,2,0,0
2000003800,3,0,0
2000003800,4,0,0
2000003800,5,0,0
2000004000,0,1,1
2000004000,1,0,0
2000004000,2,0,0
2000004000,3,0,0
2000004000,4,0,0
2000004000,5,0,0
2000004200,0,1,1
2000004200,1,0,0
2000004200,2,0,0
2000004200,3,0,0
2000004200,4,0,0
2000004200,5,0,0
2000004400,0,1,1
2000004400,1,0,0
2000004400,2,0,0
2000004400,3,0,0
2000004400,4,0,0
2000004400,5,0,0
2000004600,0,1,1
2000004600,1,0,0
2000004600,2,0,0
2000004600,3,0,0
2000004600,4,0,0
2000004600,5,0,0
2000004800,0,1,1
2000004800,1,0,0
2000004800,2,0,0
2000004800,3,0,0
2000004800,4,0,0
2000004800,5,0,0
2000005000,0,1,1
2000005000,1,0,0
2000005000,2,0,0
2000005000,3,0,0
2000005000,4,0,0
2000005000,5,0,0
2000005200,0,1,1
2000005200,1,0,0
2000005200,2,0,0
2000005200,3,0,0
2000005200,4,0,0
2000005200,5,0,0
2000005400,0,1,1
2000005400,1,0,0
2000005400,2,0,0
2000005400,3,0,0
2000005400,4,0,0
2000005400,5,0,0
2000005600,0,1,1
2000005600,1,0,0
2000005600,2,0,0
2000005600,3,0,0
2000005600,4,0,0
2000005600,5,0,0
2000005800,0,1,1
2000005800,1,0,0
2000005800,2,0,0
2000005800,3,0,0
2000005800,4,0,0
2000005800,5,0,0
2000006000,0,1,1
2000006000,1,0,0
2000006000,2,0,0
2000006000,3,0,0
2000006000,4,0,0
2000006000,5,0,0
2000006200,0,1,1
2000006200,1,0,0
2000006200,2,0,0
2000006200,3,0,0
2000006200,4,0,0
2000006200,5,0,0
2000006400,0,1,1
2000006400,1,0,0
2000006400,2,0,0
2000006400,3,0,0
2000006400,4,0,0
2000006400,5,0,0
2000006600,0,1,1
2000006600,1,0,0
2000006600,2,0,0
2000006600,3,0,0
2000006600,4,0,0
2000006600,5,0,0
2000006800,0,1,1
2000006800,1,0,0
2000006800,2,0,0
2000006800,3,0,0
2000006800,4,0,0
2000006800,5,0,0
2000007000,0,1,1
2000007000,1,0,0
2000007000,2,0,0
2000007000,3,0,0
2000007000,4,0,0
2000007000,5,0,0
2000007200,0,1,1
2000007200,1,0,0
2000007200,2,0,0
2000007200,3,0,0
2000007200,4,0,0
2000007200,5,0,0
2000007400,0,1,1
2000007400,1,0,0
2000007400,2,0,0
2000007400,3,0,0
2000007400,4,0,0
2000007400,5,0,0
2000007600,0,1,1
2000007600,1,0,0
2000007600,2,0,0
2000007600,3,0,0
2000007600,4,0,0
2000007600,5,0,0
2000007800,0,1,1
2000007800,1,0,0
2000007800,2,0,0
2000007800,3,0,0
2000007800,4,0,0
2000007800,5,0,0
2000008000,0,1,1
2000008000,1,0,0
2000008000,2,0,0
2000008000,3,0,0
2000008000,4,0,0
2000008000,5,0,0
2000008200,0,1,1
2000008200,1,0,0
2000008200,2,0,0
2000008200,3,0,0
2000008200,4,0,0
2000008200,5,0,0
2000008400,0,1,1
2000008400,1,0,0
2000008400,2,0,0
2000008400,3,0,0
2000008400,4,0,0
2000008400,5,0,0
2000008600,0,1,1
2000008600,1,0,0
2000008600,2,0,0
2000008600,3,0,0
2000008600,4,0,0
2000008600,5,0,0
2000008800,0,1,1
2000008800,1,0,0
2000008800,2,0,0
2000008800,3,0,0
2000008800,4,0,0
2000008800,5,0,0
2000009000,0,1,1
2000009000,1,0,0
2000009000,2,0,0
2000009000,3,0,0
2000009000,4,0,0
2000009000,5,0,0
2000009200,0,1,1
2000009200,1,0,0
2000009200,2,0,0
2000009200,3,0,0
2000009200,4,0,0
2000009200,5,0,0
2000009400,0,1,1
2000009400,1,0,0
2000009400,2,0,0
2000009400,3,0,0
2000009400,4,0,0
2000009400,5,0,0
2000009600,0,1,1
2000009600,1,0,0
2000009600,2,0,0
2000009600,3,0,0
2000009600,4,0,0
2000009600,5,0,0
2000009800,0,1,1
2000009800,1,0,0
2000009800,2,0,0
2000009800,3,0,0
2000009800,4,0,0
2000009800,5,0,0
2000010000,0,1,1
2000010000,1,0,0
2000010000,2,0,0
2000010000,3,0,0
2000010000,4,0,0
2000010000,5,0,0
2000010200,0,1,1
2000010200,1,4,4
2000010200,2,4,4
2000010200,3,4,4
2000010200,4,4,4
2000010200,5,0,0
2000010400,0,1,1
2000010400,1,4,4
2000010400,2,4,4
2000010400,3,4,4
2000010400,4,4,4
2000010400,5,0,0
2000010600,0,1,1
2000010600,1,4,4
2000010600,2,4,4
2000010600,3,4,4
2000010600,4,4,4
2000010600,5,0,0
2000010800,0,1,1
2000010800,1,4,4
2000010800,2,4,4
2000010800,3,4,4
2000010800,4,4,4
2000010800,5,0,0
2000011000,0,1,1
2000011000,1,4,4
2000011000,2,4,4
2000011000,3,4,4
2000011000,4,4,4
2000011000,5,0,0
2000011200,0,1,1
2000011200,1,4,4
2000011200,2,4,4
2000011200,3,4,4
2000011200,4,4,4
2000011200,5,0,0
2000011400,0,1,1
2000011400,1,4,4
2000011400,2,4,4
2000011400,3,4,4
2000011400,4,4,4
2000011400,5,0,0
2000011600,0,1,1
2000011600,1,4,4
2000011600,2,4,4
2000011600,3,4,4
2000011600,4,4,4
2000011600,5,0,0
2000011800,0,1,1
2000011800,1,4,4
2000011800,2,4,4
2000011800,3,4,4
2000011800,4,4,4
2000011800,5,0,0
2000012000,0,1,1
2000012000,1,4,4
2000012000,2,4,4
2000012000,3,4,4
2000012000,4,4,4
2000012000,5,0,0
2000012200,0,1,1
2000012200,1,4,4
2000012200,2,4,4
2000012200,3,4,4
2000012200,4,4,4
2000012200,5,0,0
2000012400,0,1,1
2000012400,1,4,4
2000012400,2,4,4
2000012400,3,4,4
2000012400,4,4,4
2000012400,5,0,0
2000012600,0,1,1
2000012600,1,4,4
2000012600,2,4,4
2000012600,3,4,4
2000012600,4,4,4
2000012600,5,0,0
2000012800,0,1,1
2000012800,1,4,4
2000012800,2,4,4
2000012800,3,4,4
2000012800,4,4,4
2000012800,5,0,0
2000013000,0,1,1
2000013000,1,4,3
2000013000,2,4,3
2000013000,3,4,3
2000013000,4,4,3
2000013000,5,0,0
2000013200,0,1,1
2000013200,1,4,3
2000013200,2,4,3
2000013200,3,4,3
2000013200,4,4,3
2000013200,5,0,0
2000013400,0,1,1
2000013400,1,4,3
2000013400,2,4,3
2000013400,3,4,3
2000013400,4,4,3
2000013400,5,0,0
2000013600,0,1,1
2000013600,1,4,3
2000013600,2,4,3
2000013600,3,4,3
2000013600,4,4,3
2000013600,5,0,0
2000013800,0,1,1
2000013800,1,4,3
2000013800,2,4,3
2000013800,3,4,3
2000013800,4,4,3
2000013800,5,0,0
2000014000,0,1,1
2000014000,1,4,3
2000014000,2,4,3
2000014000,3,4,3
2000014000,4,4,3
2000014000,5,0,0
2000014200,0,1,1
2000014200,1,4,3
2000014200,2,4,3
2000014200,3,4,3
2000014200,4,4,3
2000014200,5,0,0
2000014400,0,1,1
2000014400,1,4,3
2000014400,2,4,3
2000014400,3,4,3
2000014400,4,4,3
2000014400,5,0,0
2000014600,0,1,1
2000014600,1,4,3
2000014600,2,4,3
2000014600,3,4,3
2000014600,4,4,3
2000014600,5,0,0
2000014800,0,1,1
2000014800,1,4,3
2000014800,2,4,3
2000014800,3,4,3
2000014800,4,4,3
2000014800,5,0,0
2000015000,0,1,1
2000015000,1,4,3
2000015000,2,4,3
2000015000,3,4,3
2000015000,4,4,3
2000015000,5,0,0
2000015200,0,1,1
2000015200,1,4,3
2000015200,2,4,3
2000015200,3,4,3
2000015200,4,4,3
2000015200,5,0,0
2000015400,0,1,1
2000015400,1,4,3
2000015400,2,4,3
2000015400,3,4,3
2000015400,4,4,3
2000015400,5,0,0
2000015600,0,1,1
2000015600,1,4,2
2000015600,2,4,2
2000015600,3,4,2
2000015600,4,4,2
2000015600,5,0,0
2000015800,0,1,1
2000015800,1,4,2
2000015800,2,4,2
2000015800,3,4,2
2000015800,4,4,2
2000015800,5,0,0
2000016000,0,1,1
2000016000,1,4,2
2000016000,2,4,2
2000016000,3,4,2
2000016000,4,4,2
2000016000,5,0,0
2000016200,0,1,1
2000016200,1,4,2
2000016200,2,4,2
2000016200,3,4,2
2000016200,4,4,2
2000016200,5,0,0
2000016400,0,1,1
2000016400,1,4,2
2000016400,2,4,2
2000016400,3,4,2
2000016400,4,4,2
2000016400,5,0,0
2000016600,0,1,1
2000016600,1,4,2
2000016600,2,4,2
2000016600,3,4,2
2000016600,4,4,2
2000016600,5,0,0
2000016800,0,1,1
2000016800,1,4,2
2000016800,2,4,2
2000016800,3,4,2
2000016800,4,4,2
2000016800,5,0,0
2000017000,0,1,1
2000017000,1,4,2
2000017000,2,4,2
2000017000,3,4,2
2000017000,4,4,2
2000017000,5,0,0
2000017200,0,1,1
2000017200,1,4,2
2000017200,2,4,2
2000017200,3,4,2
2000017200,4,4,2
2000017200,5,0,0
2000017400,0,1,1
2000017400,1,4,2
2000017400,2,4,2
2000017400,3,4,2
2000017400,4,4,2
2000017400,5,0,0
2000017600,0,1,1
2000017600,1,4,2
2000017600,2,4,2
2000017600,3,4,2
2000017600,4,4,2
2000017600,5,0,0
2000017800,0,1,1
2000017800,1,4,2
2000017800,2,4,2
2000017800,3,4,2
2000017800,4,4,2
2000017800,5,0,0
2000018000,0,1,1
2000018000,1,4,2
2000018000,2,4,2
2000018000,3,4,2
2000018000,4,4,2
2000018000,5,0,0
2000018200,0,1,1
2000018200,1,4,2
2000018200,2,4,2
2000018200,3,4,2
2000018200,4,4,2
2000018200,5,0,0
2000018400,0,1,1
2000018400,1,4,2
2000018400,2,4,2
2000018400,3,4,2
2000018400,4,4,2
2000018400,5,0,0
2000018600,0,1,1
2000018600,1,4,2
2000018600,2,4,2
2000018600,3,4,2
2000018600,4,4,2
2000018600,5,0,0
2000018800,0,1,1
2000018800,1,4,2
2000018800,2,4,2
2000018800,3,4,2
2000018800,4,4,2
2000018800,5,0,0
2000019000,0,1,1
2000019000,1,4,2
2000019000,2,4,2
2000019000,3,4,2
2000019000,4,4,2
2000019000,5,0,0
2000019200,0,1,1
2000019200,1,4,2
2000019200,2,4,2
2000019200,3,4,2
2000019200,4,4,2
2000019200,5,0,0
2000019400,0,1,1
2000019400,1,4,2
2000019400,2,4,2
2000019400,3,4,2
2000019400,4,4,2
2000019400,5,0,0
2000019600,0,1,1
2000019600,1,4,2
2000019600,2,4,2
2000019600,3,4,2
2000019600,4,4,2
2000019600,5,0,0
2000019800,0,1,1
2000019800,1,4,2
2000019800,2,4,2
2000019800,3,4,2
2000019800,4,4,2
2000019800,5,0,0
2000020000,0,1,1
2000020000,1,4,2
2000020000,2,4,2
2000020000,3,4,2
2000020000,4,4,2
2000020000,5,0,0
2000020200,0,1,1
2000020200,1,4,2
2000020200,2,4,2
2000020200,3,4,2
2000020200,4,4,2
2000020200,5,0,0
2000020400,0,1,1
2000020400,1,4,2
2000020400,2,4,2
2000020400,3,4,2
2000020400,4,4,2
2000020400,5,0,0
2000020600,0,1,1
2000020600,1,4,2
2000020600,2,4,2
2000020600,3,4,2
2000020600,4,4,2
2000020600,5,0,0
2000020800,0,1,1
2000020800,1,4,1
2000020800,2,4,1
2000020800,3,4,1
2000020800,4,4,1
2000020800,5,0,0
2000021000,0,1,1
2000021000,1,4,1
2000021000,2,4,1
2000021000,3,4,1
2000021000,4,4,1
2000021000,5,0,0
2000021200,0,1,1
2000021200,1,4,1
2000021200,2,4,1
2000021200,3,4,1
2000021200,4,4,1
2000021200,5,0,0
2000021400,0,1,1
2000021400,1,4,1
2000021400,2,4,1
2000021400,3,4,1
2000021400,4,4,1
2000021400,5,0,0
2000021600,0,1,1
2000021600,1,4,1
2000021600,2,4,1
2000021600,3,4,1
2000021600,4,4,1
2000021600,5,0,0
2000021800,0,1,1
2000021800,1,4,1
2000021800,2,4,1
2000021800,3,4,1
2000021800,4,4,1
2000021800,5,0,0
2000022000,0,1,1
2000022000,1,4,1
2000022000,2,4,1
2000022000,3,4,1
2000022000,4,4,1
2000022000,5,0,0
2000022200,0,1,1
2000022200,1,4,1
2000022200,2,4,1
2000022200,3,4,1
2000022200,4,4,1
2000022200,5,0,0
2000022400,0,1,1
2000022400,1,4,1
2000022400,2,4,1
2000022400,3,4,1
2000022400,4,4,1
2000022400,5,0,0
2000022600,0,1,1
2000022600,1,4,1
2000022600,2,4,1
2000022600,3,4,1
2000022600,4,4,1
2000022600,5,0,0
2000022800,0,1,1
2000022800,1,4,1
2000022800,2,4,1
2000022800,3,4,1
2000022800,4,4,1
2000022800,5,0,0
2000023000,0,1,1
2000023000,1,4,1
2000023000,2,4,1
2000023000,3,4,1
2000023000,4,4,1
2000023000,5,0,0
2000023200,0,1,1
2000023200,1,4,1
2000023200,2,4,1
2000023200,3,4,1
2000023200,4,4,1
2000023200,5,0,0
2000023400,0,1,1
2000023400,1,4,1
2000023400,2,4,1
2000023400,3,4,1
2000023400,4,4,1
2000023400,5,0,0
2000023600,0,1,1
2000023600,1,4,1
2000023600,2,4,1
2000023600,3,4,1
2000023600,4,4,1
2000023600,5,0,0
2000023800,0,1,1
2000023800,1,4,1
2000023800,2,4,1
2000023800,3,4,1
2000023800,4,4,1
2000023800,5,0,0
2000024000,0,1,1
2000024000,1,4,1
2000024000,2,4,1
2000024000,3,4,1
2000024000,4,4,1
2000024000,5,0,0
2000024200,0,1,1
2000024200,1,4,1
2000024200,2,4,1
2000024200,3,4,1
2000024200,4,4,1
2000024200,5,0,0
2000024400,0,1,1
2000024400,1,4,1
2000024400,2,4,1
2000024400,3,4,1
2000024400,4,4,1
2000024400,5,0,0
2000024600,0,1,1
2000024600,1,4,1
2000024600,2,4,1
2000024600,3,4,1
2000024600,4,4,1
2000024600,5,0,0
2000024800,0,1,1
2000024800,1,4,1
2000024800,2,4,1
2000024800,3,4,1
2000024800,4,4,1
2000024800,5,0,0
2000025000,0,1,1
2000025000,1,4,0
2000025000,2,4,0
2000025000,3,4,0
2000025000,4,4,0
2000025000,5,0,0
2000025200,0,1,1
2000025200,1,4,0
2000025200,2,4,0
2000025200,3,4,0
2000025200,4,4,0
2000025200,5,0,0
2000025400,0,1,1
2000025400,1,4,0
2000025400,2,4,0
2000025400,3,4,0
2000025400,4,4,0
2000025400,5,0,0
2000025600,0,1,1
2000025600,1,4,0
2000025600,2,4,0
2000025600,3,4,0
2000025600,4,4,0
2000025600,5,0,0
2000025800,0,1,1
2000025800,1,4,0
2000025800,2,4,0
2000025800,3,4,0
2000025800,4,4,0
2000025800,5,0,0
2000026000,0,1,1
2000026000,1,4,0
2000026000,2,4,0
2000026000,3,4,0
2000026000,4,4,0
2000026000,5,0,0
2000026200,0,1,1
2000026200,1,4,0
2000026200,2,4,0
2000026200,3,4,0
2000026200,4,4,0
2000026200,5,0,0
2000026400,0,1,1
2000026400,1,4,0
2000026400,2,4,0
2000026400,3,4,0
2000026400,4,4,0
2000026400,5,0,0
2000026600,0,1,1
2000026600,1,4,0
2000026600,2,4,0
2000026600,3,4,0
2000026600,4,4,0
2000026600,5,0,0
2000026800,0,1,1
2000026800,1,4,0
2000026800,2,4,0
2000026800,3,4,0
2000026800,4,4,0
2000026800,5,0,0
2000027000,0,1,1
2000027000,1,4,0
2000027000,2,4,0
2000027000,3,4,0
2000027000,4,4,0
2000027000,5,0,0
2000027200,0,1,1
2000027200,1,4,0
2000027200,2,4,0
2000027200,3,4,0
2000027200,4,4,0
2000027200,5,0,0
2000027400,0,1,1
2000027400,1,4,0
2000027400,2,4,0
2000027400,3,4,0
2000027400,4,4,0
2000027400,5,0,0
2000027600,0,1,1
2000027600,1,4,0
2000027600,2,4,0
2000027600,3,4,0
2000027600,4,4,0
2000027600,5,0,0
2000027800,0,1,1
2000027800,1,4,0
2000027800,2,4,0
2000027800,3,4,0
2000027800,4,4,0
2000027800,5,0,0
2000028000,0,1,1
2000028000,1,4,0
2000028000,2,4,0
2000028000,3,4,0
2000028000,4,4,0
2000028000,5,0,0
2000028200,0,1,1
2000028200,1,4,0
2000028200,2,4,0
2000028200,3,4,0
2000028200,4,4,0
2000028200,5,0,0
2000028400,0,1,1
2000028400,1,4,0
2000028400,2,4,0
2000028400,3,4,0
2000028400,4,4,0
2000028400,5,0,0
2000028600,0,1,1
2000028600,1,4,0
2000028600,2,4,0
2000028600,3,4,0
2000028600,4,4,0
2000028600,5,0,0
2000028800,0,1,1
2000028800,1,4,0
2000028800,2,4,0
2000028800,3,4,0
2000028800,4,4,0
2000028800,5,0,0
2000029000,0,1,1
2000029000,1,4,0
2000029000,2,4,0
2000029000,3,4,0
2000029000,4,4,0
2000029000,5,0,0
2000029200,0,1,1
2000029200,1,3,0
2000029200,2,4,0
2000029200,3,4,0
2000029200,4,4,0
2000029200,5,0,0
2000029400,0,1,1
2000029400,1,3,0
2000029400,2,3,0
2000029400,3,3,0
2000029400,4,4,0
2000029400,5,0,0
2000029600,0,1,1
2000029600,1,3,0
2000029600,2,3,0
2000029600,3,3,0
2000029600,4,3,0
2000029600,5,0,0
2000029800,0,1,1
2000029800,1,3,0
2000029800,2,3,0
2000029800,3,3,0
2000029800,4,3,0
2000029800,5,0,0
2000030000,0,1,1
2000030000,1,3,0
2000030000,2,3,0
2000030000,3,3,0
2000030000,4,3,0
2000030000,5,0,0
2000030200,0,1,1
2000030200,1,3,0
2000030200,2,3,0
2000030200,3,3,0
2000030200,4,3,0
2000030200,5,0,0
2000030400,0,1,1
2000030400,1,3,0
2000030400,2,3,0
2000030400,3,3,0
2000030400,4,3,0
2000030400,5,0,0
2000030600,0,1,1
2000030600,1,3,0
2000030600,2,3,0
2000030600,3,3,0
2000030600,4,3,0
2000030600,5,0,0
2000030800,0,1,1
2000030800,1,3,0
2000030800,2,3,0
2000030800,3,3,0
2000030800,4,3,0
2000030800,5,0,0
2000031000,0,1,1
2000031000,1,3,0
2000031000,2,3,0
2000031000,3,3,0
2000031000,4,3,0
2000031000,5,0,0
2000031200,0,1,1
2000031200,1,3,0
2000031200,2,3,0
2000031200,3,3,0
2000031200,4,3,0
2000031200,5,0,0
2000031400,0,1,1
2000031400,1,3,0
2000031400,2,3,0
2000031400,3,3,0
2000031400,4,3,0
2000031400,5,0,0
2000031600,0,1,1
2000031600,1,3,0
2000031600,2,3,0
2000031600,3,3,0
2000031600,4,3,0
2000031600,5,0,0
2000031800,0,1,1
2000031800,1,3,0
2000031800,2,3,0
2000031800,3,3,0
2000031800,4,3,0
2000031800,5,0,0
2000032000,0,1,1
2000032000,1,3,0
2000032000,2,3,0
2000032000,3,3,0
2000032000,4,3,0
2000032000,5,0,0
2000032200,0,1,1
2000032200,1,3,0
2000032200,2,3,0
2000032200,3,3,0
2000032200,4,3,0
2000032200,5,0,0
2000032400,0,1,1
2000032400,1,3,0
2000032400,2,3,0
2000032400,3,3,0
2000032400,4,3,0
2000032400,5,0,0
2000032600,0,1,1
2000032600,1,3,0
2000032600,2,3,0
2000032600,3,3,0
2000032600,4,3,0
2000032600,5,0,0
2000032800,0,1,1
2000032800,1,3,0
2000032800,2,3,0
2000032800,3,3,0
2000032800,4,3,0
2000032800,5,0,0
2000033000,0,1,1
2000033000,1,3,0
2000033000,2,3,0
2000033000,3,3,0
2000033000,4,3,0
2000033000,5,0,0
2000033200,0,1,1
2000033200,1,3,0
2000033200,2,3,0
2000033200,3,3,0
2000033200,4,3,0
2000033200,5,0,0
2000033400,0,1,1
2000033400,1,3,0
2000033400,2,3,0
2000033400,3,3,0
2000033400,4,3,0
2000033400,5,0,0
2000033600,0,1,1
2000033600,1,3,0
2000033600,2,3,0
2000033600,3,3,0
2000033600,4,3,0
2000033600,5,0,0
2000033800,0,1,1
2000033800,1,3,0
2000033800,2,3,0
2000033800,3,3,0
2000033800,4,3,0
2000033800,5,0,0
2000034000,0,1,1
2000034000,1,3,0
2000034000,2,3,0
2000034000,3,3,0
2000034000,4,3,0
2000034000,5,0,0
2000034200,0,1,1
2000034200,1,3,0
2000034200,2,3,0
2000034200,3,3,0
2000034200,4,3,0
2000034200,5,0,0
2000034400,0,1,1
2000034400,1,3,0
2000034400,2,3,0
2000034400,3,3,0
2000034400,4,3,0
2000034400,5,0,0
2000034600,0,1,1
2000034600,1,3,0
2000034600,2,3,0
2000034600,3,3,0
2000034600,4,3,0
2000034600,5,0,0
2000034800,0,1,1
2000034800,1,3,0
2000034800,2,3,0
2000034800,3,3,0
2000034800,4,3,0
2000034800,5,0,0
2000035000,0,1,1
2000035000,1,3,0
2000035000,2,3,0
2000035000,3,3,0
2000035000,4,3,0
2000035000,5,0,0
2000035200,0,1,1
2000035200,1,3,0
2000035200,2,3,0
2000035200,3,3,0
2000035200,4,3,0
2000035200,5,0,0
2000035400,0,1,1
2000035400,1,3,0
2000035400,2,3,0
2000035400,3,3,0
2000035400,4,3,0
2000035400,5,0,0
2000035600,0,1,1
2000035600,1,3,0
2000035600,2,3,0
2000035600,3,3,0
2000035600,4,3,0
2000035600,5,0,0
2000035800,0,1,1
2000035800,1,3,0
2000035800,2,3,0
2000035800,3,3,0
2000035800,4,3,0
2000035800,5,0,0
2000036000,0,1,1
2000036000,1,3,0
2000036000,2,3,0
2000036000,3,3,0
2000036000,4,3,0
2000036000,5,0,0
2000036200,0,1,1
2000036200,1,3,0
2000036200,2,3,0
2000036200,3,3,0
2000036200,4,3,0
2000036200,5,0,0
2000036400,0,1,1
2000036400,1,3,0
2000036400,2,3,0
2000036400,3,3,0
2000036400,4,3,0
2000036400,5,0,0
2000036600,0,1,1
2000036600,1,3,0
2000036600,2,3,0
2000036600,3,3,0
2000036600,4,3,0
2000036600,5,0,0
2000036800,0,1,1
2000036800,1,3,0
2000036800,2,3,0
2000036800,3,3,0
2000036800,4,3,0
2000036800,5,0,0
2000037000,0,1,1
2000037000,1,3,0
2000037000,2,3,0
2000037000,3,3,0
2000037000,4,3,0
2000037000,5,0,0
2000037200,0,1,1
2000037200,1,3,0
2000037200,2,3,0
2000037200,3,3,0
2000037200,4,3,0
2000037200,5,0,0
2000037400,0,1,1
2000037400,1,3,0
2000037400,2,3,0
2000037400,3,3,0
2000037400,4,3,0
2000037400,5,0,0
2000037600,0,1,1
2000037600,1,3,0
2000037600,2,3,0
2000037600,3,3,0
2000037600,4,3,0
2000037600,5,0,0
2000037800,0,1,1
2000037800,1,3,0
2000037800,2,3,0
2000037800,3,3,0
2000037800,4,3,0
2000037800,5,0,0
2000038000,0,1,1
2000038000,1,3,0
2000038000,2,3,0
2000038000,3,3,0
2000038000,4,3,0
2000038000,5,0,0
2000038200,0,1,1
2000038200,1,3,0
2000038200,2,3,0
2000038200,3,3,0
2000038200,4,3,0
2000038200,5,0,0
2000038400,0,1,1
2000038400,1,3,0
2000038400,2,3,0
2000038400,3,3,0
2000038400,4,3,0
2000038400,5,0,0
2000038600,0,1,1
2000038600,1,3,0
2000038600,2,3,0
2000038600,3,3,0
2000038600,4,3,0
2000038600,5,0,0
2000038800,0,1,1
2000038800,1,3,0
2000038800,2,3,0
2000038800,3,3,0
2000038800,4,3,0
2000038800,5,0,0
2000039000,0,1,1
2000039000,1,3,0
2000039000,2,3,0
2000039000,3,3,0
2000039000,4,3,0
2000039000,5,0,0
2000039200,0,1,1
2000039200,1,3,0
2000039200,2,3,0
2000039200,3,3,0
2000039200,4,3,0
2000039200,5,0,0
2000039400,0,1,1
2000039400,1,3,0
2000039400,2,3,0
2000039400,3,3,0
2000039400,4,3,0
2000039400,5,0,0
2000039600,0,1,1
2000039600,1,3,0
2000039600,2,3,0
2000039600,3,3,0
2000039600,4,3,0
2000039600,5,0,0
2000039800,0,1,1
2000039800,1,3,0
2000039800,2,3,0
2000039800,3,3,0
2000039800,4,3,0
2000039800,5,0,0
2000040000,0,1,1
2000040000,1,3,0
2000040000,2,3,0
2000040000,3,3,0
2000040000,4,3,0
2000040000,5,0,0
2000040200,0,1,1
2000040200,1,3,0
2000040200,2,3,0
2000040200,3,3,0
2000040200,4,3,0
2000040200,5,0,0
2000040400,0,1,1
2000040400,1,3,0
2000040400,2,3,0
2000040400,3,3,0
2000040400,4,3,0
2000040400,5,0,0
2000040600,0,1,1
2000040600,1,3,0
2000040600,2,3,0
2000040600,3,3,0
2000040600,4,3,0
2000040600,5,0,0
2000040800,0,1,1
2000040800,1,3,0
2000040800,2,3,0
2000040800,3,3,0
2000040800,4,3,0
2000040800,5,0,0
2000041000,0,1,1
2000041000,1,3,0
2000041000,2,3,0
2000041000,3,3,0
2000041000,4,3,0
2000041000,5,0,0
2000041200,0,1,1
2000041200,1,3,0
2000041200,2,3,0
2000041200,3,3,0
2000041200,4,3,0
2000041200,5,0,0
2000041400,0,1,1
2000041400,1,3,0
2000041400,2,3,0
2000041400,3,3,0
2000041400,4,3,0
2000041400,5,0,0
2000041600,0,1,1
2000041600,1,3,0
2000041600,2,3,0
2000041600,3,3,0
2000041600,4,3,0
2000041600,5,0,0
2000041800,0,1,1
2000041800,1,3,0
2000041800,2,3,0
2000041800,3,3,0
2000041800,4,3,0
2000041800,5,0,0
2000042000,0,1,1
2000042000,1,3,0
2000042000,2,3,0
2000042000,3,3,0
2000042000,4,3,0
2000042000,5,0,0
2000042200,0,1,1
2000042200,1,2,0
2000042200,2,2,0
2000042200,3,2,0
2000042200,4,3,0
2000042200,5,0,0
